,TRADING_DAY,CLIENT_ID,CLIENT_NAME,EXCHANGE,EXCHANGE_ID,HOLD_ASSET,PRODUCT,DELIVERY_DAY,CURRENCY,NET_POSITION,LONG_POS,AVG_BUY_PRICE,SHORT_POS,AVG_SELL_PRICE,BUY_CHANGE,SELL_CHANGE,FUND_AVAIL,S_H,SETTLEMENT_PRICE,MARGIN,MTM_P_L,ACCUM_P_L,BUY_VOLUME,SELL_VOLUME,FEE,PAY_FEE,DAY_P_L,EXCHANGE_MARGIN,REALIZED_MTM_P_L,REALIZED_ACCUM_P_L,BOOK_VALUE,MARKET_VALUE_LONG,MARKET_VALUE_SHORT,NOTIONAL_VALUE,PREMIUM_PRICE,DIRECTION,LOTS
0,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801,豆粕,1801,人民币,1266.0,1266.0,2782.151,0.0,0.0,-15.0,0.0,21382205.21,投,2751.0,3134489.4,-195500.0,-394370.0,260.0,275.0,803.16,802.5,-246170.0,3134489.4,-50670.0,-80660.0,0.0,0.0,0.0,0.0,0.0,0,0
1,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1805,豆粕,1805,人民币,553.0,553.0,2690.678,0.0,0.0,-51.0,0.0,21382205.21,投,2702.0,1344785.4,-90810.0,62610.0,12.0,63.0,112.6,112.5,-110260.0,1344785.4,-19450.0,18090.0,0.0,0.0,0.0,0.0,0.0,0,0
2,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809,豆粕,1809,人民币,438.0,438.0,2733.856,0.0,0.0,35.0,0.0,21382205.21,投,2728.0,1075377.6,-65520.0,-25650.0,35.0,0.0,52.53,52.5,-65520.0,1075377.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2400,豆粕期货期权,1711,人民币,10.0,10.0,410.0,0.0,0.0,10.0,0.0,21382205.21,投,400.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2800.0,40000.0,0.0,278900.0,40000.0,0,10
4,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2550,豆粕期货期权,1711,人民币,20.0,20.0,254.7,0.0,0.0,20.0,0.0,21382205.21,投,250.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,2800.0,50000.0,0.0,557800.0,50000.0,0,20
5,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2600,豆粕期货期权,1711,人民币,30.0,40.0,234.85,10.0,152.0,20.0,0.0,21382205.21,投,200.0,45200.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,45200.0,0.0,0.0,2800.0,80000.0,20000.0,1115600.0,80000.0,0,40
6,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2650,豆粕期货期权,1711,人民币,10.0,20.0,237.75,10.0,114.5,0.0,0.0,21382205.21,投,150.0,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40200.0,0.0,0.0,2800.0,30000.0,15000.0,557800.0,30000.0,0,20
7,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2700,豆粕期货期权,1711,人民币,-32.0,30.0,62.833,62.0,78.952,0.0,20.0,21382205.21,投,101.5,219170.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,219170.0,0.0,0.0,2800.0,30450.0,62930.0,836700.0,30450.0,0,30
8,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2750,豆粕期货期权,1711,人民币,-20.0,30.0,53.45,50.0,50.6,-10.0,20.0,21382205.21,投,58.0,155000.0,0.0,0.0,10.0,40.0,50.0,50.0,0.0,155000.0,0.0,0.0,2800.0,17400.0,29000.0,836700.0,17400.0,0,30
9,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2800,豆粕期货期权,1711,人民币,-10.0,30.0,40.0,40.0,20.625,-10.0,10.0,21382205.21,投,26.0,111200.0,0.0,0.0,10.0,30.0,40.0,40.0,0.0,111200.0,0.0,0.0,2800.0,7800.0,10400.0,836700.0,7800.0,0,30
10,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2850,豆粕期货期权,1711,人民币,0.0,30.0,132.667,30.0,21.567,0.0,-16.0,21382205.21,投,8.5,70650.0,0.0,0.0,16.0,0.0,16.0,16.0,0.0,70650.0,0.0,0.0,2800.0,2550.0,2550.0,836700.0,2550.0,0,30
11,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2900,豆粕期货期权,1711,人民币,-19.0,30.0,101.5,49.0,48.327,0.0,0.0,21382205.21,投,2.0,99960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99960.0,0.0,0.0,2800.0,600.0,980.0,836700.0,600.0,0,30
12,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2950,豆粕期货期权,1711,人民币,-19.0,30.0,97.833,49.0,49.327,0.0,0.0,21382205.21,投,0.5,86975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86975.0,0.0,0.0,2800.0,150.0,245.0,836700.0,150.0,0,30
13,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-3000,豆粕期货期权,1711,人民币,9.0,40.0,42.0,31.0,39.032,10.0,0.0,21382205.21,投,0.5,47275.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,47275.0,0.0,0.0,2800.0,200.0,155.0,1115600.0,200.0,0,40
14,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-3050,豆粕期货期权,1711,人民币,-11.0,29.0,55.138,40.0,33.25,0.0,0.0,21382205.21,投,0.5,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51000.0,0.0,0.0,2800.0,145.0,200.0,808810.0,145.0,0,29
15,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-3100,豆粕期货期权,1711,人民币,24.0,40.0,17.25,16.0,40.281,0.0,0.0,21382205.21,投,0.5,20240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240.0,0.0,0.0,2800.0,200.0,80.0,1115600.0,200.0,0,40
16,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-3150,豆粕期货期权,1711,人民币,40.0,40.0,4.25,0.0,0.0,0.0,0.0,21382205.21,投,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,200.0,0.0,1115600.0,200.0,0,40
17,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2400,豆粕期货期权,1711,人民币,10.0,20.0,0.5,10.0,4.0,0.0,0.0,21382205.21,投,0.5,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12650.0,0.0,0.0,2800.0,100.0,50.0,557800.0,100.0,0,20
18,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2450,豆粕期货期权,1711,人民币,1.0,11.0,2.0,10.0,17.0,0.0,0.0,21382205.21,投,0.5,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12650.0,0.0,0.0,2800.0,55.0,50.0,306790.0,55.0,0,11
19,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2500,豆粕期货期权,1711,人民币,30.0,30.0,1.133,0.0,0.0,0.0,0.0,21382205.21,投,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,150.0,0.0,836700.0,150.0,0,30
20,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2550,豆粕期货期权,1711,人民币,32.0,40.0,3.25,8.0,10.5,0.0,0.0,21382205.21,投,0.5,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,2800.0,200.0,40.0,1115600.0,200.0,0,40
21,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2600,豆粕期货期权,1711,人民币,7.0,47.0,46.319,40.0,22.875,0.0,0.0,21382205.21,投,0.5,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,0.0,0.0,2800.0,235.0,200.0,1310830.0,235.0,0,47
22,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2650,豆粕期货期权,1711,人民币,-3.0,30.0,76.167,33.0,49.879,0.0,0.0,21382205.21,投,0.5,58575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58575.0,0.0,0.0,2800.0,150.0,165.0,836700.0,150.0,0,30
23,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2700,豆粕期货期权,1711,人民币,20.0,40.0,30.375,20.0,75.75,0.0,0.0,21382205.21,投,1.5,40700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40700.0,0.0,0.0,2800.0,600.0,300.0,1115600.0,600.0,0,40
24,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2750,豆粕期货期权,1711,人民币,30.0,60.0,10.967,30.0,46.667,10.0,0.0,21382205.21,投,8.0,70500.0,0.0,0.0,30.0,20.0,50.0,50.0,0.0,70500.0,0.0,0.0,2800.0,4800.0,2400.0,1673400.0,4800.0,0,60
25,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2800,豆粕期货期权,1711,人民币,-10.0,30.0,30.333,40.0,46.238,-10.0,10.0,21382205.21,投,26.0,111200.0,0.0,0.0,1.0,21.0,22.0,22.0,0.0,111200.0,0.0,0.0,2800.0,7800.0,10400.0,836700.0,7800.0,0,30
26,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2850,豆粕期货期权,1711,人民币,-10.0,20.0,44.75,30.0,85.0,-20.0,10.0,21382205.21,投,58.5,93150.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,93150.0,0.0,0.0,2800.0,11700.0,17550.0,557800.0,11700.0,0,20
27,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2450,豆粕期货期权,1712,人民币,1.0,1.0,303.0,0.0,0.0,0.0,0.0,21382205.21,投,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,3070.0,0.0,27560.0,3070.0,0,1
28,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2500,豆粕期货期权,1712,人民币,1.0,1.0,355.0,0.0,0.0,0.0,0.0,21382205.21,投,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,2570.0,0.0,27560.0,2570.0,0,1
29,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2600,豆粕期货期权,1712,人民币,20.0,20.0,186.0,0.0,0.0,0.0,0.0,21382205.21,投,159.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,31900.0,0.0,551200.0,31900.0,0,20
30,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2650,豆粕期货期权,1712,人民币,25.0,36.0,133.319,11.0,251.045,0.0,0.0,21382205.21,投,115.0,39944.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39944.3,0.0,0.0,2757.0,41400.0,12650.0,992160.0,41400.0,0,36
31,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2700,豆粕期货期权,1712,人民币,14.0,30.0,77.333,16.0,94.156,-10.0,0.0,21382205.21,投,76.5,51940.8,0.0,0.0,0.0,10.0,10.0,10.0,0.0,51940.8,0.0,0.0,2757.0,22950.0,12240.0,826800.0,22950.0,0,30
32,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2750,豆粕期货期权,1712,人民币,-55.0,34.0,50.235,89.0,63.989,0.0,10.0,21382205.21,投,46.0,261775.7,0.0,0.0,0.0,10.0,10.0,10.0,0.0,261775.7,0.0,0.0,2757.0,15640.0,40940.0,937040.0,15640.0,0,34
33,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2800,豆粕期货期权,1712,人民币,22.0,60.0,31.2,38.0,36.711,-20.0,0.0,21382205.21,投,24.5,95429.4,0.0,0.0,0.0,20.0,20.0,20.0,0.0,95429.4,0.0,0.0,2757.0,14700.0,9310.0,1653600.0,14700.0,0,60
34,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2850,豆粕期货期权,1712,人民币,-6.0,34.0,33.206,40.0,22.75,0.0,0.0,21382205.21,投,11.5,85252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85252.0,0.0,0.0,2757.0,3910.0,4600.0,937040.0,3910.0,0,34
35,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2900,豆粕期货期权,1712,人民币,-7.0,33.0,36.212,40.0,44.05,0.0,0.0,21382205.21,投,4.5,72452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72452.0,0.0,0.0,2757.0,1485.0,1800.0,909480.0,1485.0,0,33
36,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2950,豆粕期货期权,1712,人民币,-11.0,35.0,65.286,46.0,15.576,0.0,0.0,21382205.21,投,1.5,70439.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70439.8,0.0,0.0,2757.0,525.0,690.0,964600.0,525.0,0,35
37,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3000,豆粕期货期权,1712,人民币,0.0,35.0,46.357,35.0,9.943,0.0,0.0,21382205.21,投,0.5,44495.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44495.5,0.0,0.0,2757.0,175.0,175.0,964600.0,175.0,0,35
38,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3050,豆粕期货期权,1712,人民币,-64.0,37.0,50.824,101.0,16.267,0.0,0.0,21382205.21,投,0.5,125810.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125810.65,0.0,0.0,2757.0,185.0,505.0,1019720.0,185.0,0,37
39,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3100,豆粕期货期权,1712,人民币,-108.0,20.0,69.5,128.0,5.52,0.0,0.0,21382205.21,投,0.5,159443.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159443.2,0.0,0.0,2757.0,100.0,640.0,551200.0,100.0,0,20
40,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3150,豆粕期货期权,1712,人民币,1.0,22.0,54.682,21.0,30.976,0.0,0.0,21382205.21,投,0.5,26158.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26158.65,0.0,0.0,2757.0,110.0,105.0,606320.0,110.0,0,22
41,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3200,豆粕期货期权,1712,人民币,9.0,9.0,3.833,0.0,0.0,0.0,0.0,21382205.21,投,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,45.0,0.0,248040.0,45.0,0,9
42,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2450,豆粕期货期权,1712,人民币,7.0,27.0,2.722,20.0,15.0,0.0,0.0,21382205.21,投,0.5,24913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24913.0,0.0,0.0,2757.0,135.0,100.0,744120.0,135.0,0,27
43,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2500,豆粕期货期权,1712,人民币,94.0,94.0,6.282,0.0,0.0,0.0,0.0,21382205.21,投,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,470.0,0.0,2590640.0,470.0,0,94
44,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2550,豆粕期货期权,1712,人民币,12.0,34.0,4.412,22.0,12.727,0.0,0.0,21382205.21,投,0.5,31928.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31928.6,0.0,0.0,2757.0,170.0,110.0,937040.0,170.0,0,34
45,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2600,豆粕期货期权,1712,人民币,3.0,36.0,7.5,33.0,22.197,0.0,0.0,21382205.21,投,2.5,56802.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56802.9,0.0,0.0,2757.0,900.0,825.0,992160.0,900.0,0,36
46,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2650,豆粕期货期权,1712,人民币,10.0,43.0,9.965,33.0,32.697,0.0,0.0,21382205.21,投,8.0,66867.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66867.9,0.0,0.0,2757.0,3440.0,2640.0,1185080.0,3440.0,0,43
47,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2700,豆粕期货期权,1712,人民币,73.0,93.0,21.892,20.0,54.75,0.0,0.0,21382205.21,投,19.5,47826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47826.0,0.0,0.0,2757.0,18135.0,3900.0,2563080.0,18135.0,0,93
48,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2750,豆粕期货期权,1712,人民币,108.0,136.0,38.221,28.0,91.643,-40.0,0.0,21382205.21,投,39.0,79416.4,0.0,0.0,0.0,40.0,40.0,40.0,0.0,79416.4,0.0,0.0,2757.0,53040.0,10920.0,3748160.0,53040.0,0,136
49,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2800,豆粕期货期权,1712,人民币,134.0,139.0,60.687,5.0,82.0,-10.0,0.0,21382205.21,投,67.5,15781.5,0.0,0.0,0.0,10.0,10.0,10.0,0.0,15781.5,0.0,0.0,2757.0,93825.0,3375.0,3830840.0,93825.0,0,139
50,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2850,豆粕期货期权,1712,人民币,23.0,43.0,111.605,20.0,123.25,0.0,0.0,21382205.21,投,104.5,70526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70526.0,0.0,0.0,2757.0,44935.0,20900.0,1185080.0,44935.0,0,43
51,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2950,豆粕期货期权,1712,人民币,10.0,20.0,232.75,10.0,203.5,0.0,0.0,21382205.21,投,194.5,44263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44263.0,0.0,0.0,2757.0,38900.0,19450.0,551200.0,38900.0,0,20
52,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-3000,豆粕期货期权,1712,人民币,20.0,20.0,268.0,0.0,0.0,0.0,0.0,21382205.21,投,243.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,48700.0,0.0,551200.0,48700.0,0,20
53,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-3050,豆粕期货期权,1712,人民币,30.0,30.0,286.833,0.0,0.0,0.0,0.0,21382205.21,投,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,87900.0,0.0,826800.0,87900.0,0,30
54,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-3100,豆粕期货期权,1712,人民币,30.0,30.0,334.333,0.0,0.0,0.0,0.0,21382205.21,投,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,102900.0,0.0,826800.0,102900.0,0,30
55,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-3150,豆粕期货期权,1712,人民币,19.0,20.0,366.0,1.0,327.5,0.0,0.0,21382205.21,投,393.0,6411.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6411.3,0.0,0.0,2757.0,78600.0,3930.0,551200.0,78600.0,0,20
56,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-2750,豆粕期货期权,1801,人民币,-433.0,30.0,110.167,463.0,73.998,0.0,175.0,21382205.21,投,83.5,1532946.7,0.0,0.0,5.0,180.0,185.0,185.0,0.0,1532946.7,0.0,0.0,2751.0,25050.0,386605.0,818700.0,25050.0,0,30
57,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-2800,豆粕期货期权,1801,人民币,-345.0,37.0,88.5,382.0,69.94,0.0,-15.0,21382205.21,投,61.5,1087133.8,0.0,0.0,105.0,90.0,195.0,195.0,0.0,1087133.8,0.0,0.0,2751.0,22755.0,234930.0,1009730.0,22755.0,0,37
58,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-2850,豆粕期货期权,1801,人民币,-474.0,35.0,80.386,509.0,52.641,0.0,74.0,21382205.21,投,44.0,1232238.1,0.0,0.0,68.0,142.0,210.0,210.0,0.0,1232238.1,0.0,0.0,2751.0,15400.0,223960.0,955150.0,15400.0,0,35
59,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-2900,豆粕期货期权,1801,人民币,-327.0,30.0,64.033,357.0,36.416,0.0,80.0,21382205.21,投,30.5,726816.3,0.0,0.0,29.0,109.0,138.0,138.0,0.0,726816.3,0.0,0.0,2751.0,9150.0,108885.0,818700.0,9150.0,0,30
60,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-2950,豆粕期货期权,1801,人民币,-164.0,36.0,58.722,200.0,31.293,0.0,17.0,21382205.21,投,20.5,337180.0,0.0,0.0,10.0,27.0,37.0,37.0,0.0,337180.0,0.0,0.0,2751.0,7380.0,41000.0,982440.0,7380.0,0,36
61,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-3000,豆粕期货期权,1801,人民币,-233.0,38.0,105.145,271.0,22.452,0.0,23.0,21382205.21,投,13.5,372069.45,0.0,0.0,28.0,51.0,79.0,79.0,0.0,372069.45,0.0,0.0,2751.0,5130.0,36585.0,1037020.0,5130.0,0,38
62,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-3050,豆粕期货期权,1801,人民币,-124.0,37.0,37.0,161.0,16.37,0.0,5.0,21382205.21,投,8.5,212994.95,0.0,0.0,28.0,33.0,61.0,61.0,0.0,212994.95,0.0,0.0,2751.0,3145.0,13685.0,1009730.0,3145.0,0,37
63,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-3100,豆粕期货期权,1801,人民币,-158.0,38.0,86.105,196.0,13.944,0.0,6.0,21382205.21,投,5.0,252438.2,0.0,0.0,21.0,27.0,48.0,48.0,0.0,252438.2,0.0,0.0,2751.0,1900.0,9800.0,1037020.0,1900.0,0,38
64,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-3150,豆粕期货期权,1801,人民币,-61.0,39.0,88.705,100.0,10.875,0.0,17.0,21382205.21,投,3.0,126795.0,0.0,0.0,20.0,37.0,57.0,57.0,0.0,126795.0,0.0,0.0,2751.0,1170.0,3000.0,1064310.0,1170.0,0,39
65,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1801-C-3200,豆粕期货期权,1801,人民币,-97.0,30.0,59.533,127.0,9.76,0.0,12.0,21382205.21,投,1.5,159124.65,0.0,0.0,29.0,41.0,70.0,70.0,0.0,159124.65,0.0,0.0,2751.0,450.0,1905.0,818700.0,450.0,0,30
