,TRADING_DAY,CLIENT_ID,CLIENT_NAME,EXCHANGE,EXCHANGE_ID,HOLD_ASSET,PRODUCT,DELIVERY_DAY,CURRENCY,NET_POSITION,LONG_POS,AVG_BUY_PRICE,SHORT_POS,AVG_SELL_PRICE,BUY_CHANGE,SELL_CHANGE,FUND_AVAIL,S_H,SETTLEMENT_PRICE,MARGIN,MTM_P_L,ACCUM_P_L,BUY_VOLUME,SELL_VOLUME,FEE,PAY_FEE,DAY_P_L,EXCHANGE_MARGIN,REALIZED_MTM_P_L,REALIZED_ACCUM_P_L,BOOK_VALUE,MARKET_VALUE_LONG,MARKET_VALUE_SHORT,NOTIONAL_VALUE,PREMIUM_PRICE,DIRECTION,LOTS
132,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2550,豆粕期货期权,1807,人民币,-20.0,10.0,54.5,30.0,52.833,0.0,20.0,21382205.21,投,70.5,67614.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,67614.0,0.0,0.0,2732.0,7050.0,21150.0,272900.0,7050.0,0,10
133,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2650,豆粕期货期权,1807,人民币,0.0,10.0,78.5,10.0,92.5,0.0,10.0,21382205.21,投,108.5,31338.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,31338.0,0.0,0.0,2732.0,10850.0,10850.0,272900.0,10850.0,0,10
134,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1807-P-2700,豆粕期货期权,1807,人民币,20.0,20.0,131.5,0.0,0.0,20.0,0.0,21382205.21,投,131.5,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,2732.0,26300.0,0.0,545800.0,26300.0,0,20
135,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2700,豆粕期货期权,1808,人民币,0.0,10.0,149.0,10.0,145.5,0.0,10.0,21382205.21,投,155.5,40147.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,40147.0,0.0,0.0,2733.0,15550.0,15550.0,273000.0,15550.0,0,10
136,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2750,豆粕期货期权,1808,人民币,-20.0,10.0,132.0,30.0,129.0,0.0,20.0,21382205.21,投,131.5,110691.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,110691.0,0.0,0.0,2733.0,13150.0,39450.0,273000.0,13150.0,0,10
137,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2800,豆粕期货期权,1808,人民币,-2.0,30.0,122.833,32.0,117.281,10.0,10.0,21382205.21,投,110.0,103190.4,0.0,0.0,10.0,10.0,20.0,20.0,0.0,103190.4,0.0,0.0,2733.0,33000.0,35200.0,819000.0,33000.0,0,30
138,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2850,豆粕期货期权,1808,人民币,10.0,20.0,105.25,10.0,104.5,10.0,0.0,21382205.21,投,91.5,27897.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,27897.0,0.0,0.0,2733.0,18300.0,9150.0,546000.0,18300.0,0,20
139,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2900,豆粕期货期权,1808,人民币,10.0,20.0,106.75,10.0,94.0,20.0,0.0,21382205.21,投,75.5,23797.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,23797.0,0.0,0.0,2733.0,15100.0,7550.0,546000.0,15100.0,0,20
140,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-2950,豆粕期货期权,1808,人民币,-30.0,20.0,90.0,50.0,75.7,0.0,20.0,21382205.21,投,62.0,99735.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,99735.0,0.0,0.0,2733.0,12400.0,31000.0,546000.0,12400.0,0,20
141,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-C-3000,豆粕期货期权,1808,人民币,-10.0,10.0,78.0,20.0,50.25,0.0,20.0,21382205.21,投,50.0,34597.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,34597.0,0.0,0.0,2733.0,5000.0,10000.0,273000.0,5000.0,0,10
142,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2450,豆粕期货期权,1808,人民币,-20.0,30.0,48.5,50.0,34.8,0.0,10.0,21382205.21,投,36.5,79742.5,0.0,0.0,0.0,10.0,10.0,10.0,0.0,79742.5,0.0,0.0,2733.0,10950.0,18250.0,819000.0,10950.0,0,30
143,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2500,豆粕期货期权,1808,人民币,-30.0,20.0,66.0,50.0,46.9,0.0,20.0,21382205.21,投,48.5,88985.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,88985.0,0.0,0.0,2733.0,9700.0,24250.0,546000.0,9700.0,0,20
144,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2550,豆粕期货期权,1808,人民币,20.0,30.0,53.5,10.0,72.0,10.0,0.0,21382205.21,投,63.0,21747.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,21747.0,0.0,0.0,2733.0,18900.0,6300.0,819000.0,18900.0,0,30
145,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2600,豆粕期货期权,1808,人民币,-10.0,20.0,88.0,30.0,90.5,20.0,0.0,21382205.21,投,80.0,77841.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,77841.0,0.0,0.0,2733.0,16000.0,24000.0,546000.0,16000.0,0,20
146,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1808-P-2950,豆粕期货期权,1808,人民币,0.0,20.0,344.25,20.0,314.5,0.0,0.0,21382205.21,投,277.0,104594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104594.0,0.0,0.0,2733.0,55400.0,55400.0,546000.0,55400.0,0,20
147,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2800,豆粕期货期权,1809,人民币,-73.0,12.0,137.292,85.0,128.447,0.0,0.0,21382205.21,投,121.5,281367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281367.0,0.0,0.0,2728.0,14580.0,103275.0,325440.0,14580.0,0,12
148,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2850,豆粕期货期权,1809,人民币,-17.0,5.0,111.5,22.0,113.795,0.0,1.0,21382205.21,投,102.5,63144.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,63144.4,0.0,0.0,2728.0,5125.0,22550.0,135600.0,5125.0,0,5
149,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2900,豆粕期货期权,1809,人民币,-8.0,39.0,96.397,47.0,94.862,0.0,31.0,21382205.21,投,86.5,115629.4,0.0,0.0,0.0,31.0,31.0,31.0,0.0,115629.4,0.0,0.0,2728.0,33735.0,40655.0,1057680.0,33735.0,0,39
150,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-2950,豆粕期货期权,1809,人民币,-105.0,34.0,88.235,139.0,85.396,0.0,-9.0,21382205.21,投,72.0,287062.8,0.0,0.0,11.0,2.0,13.0,13.0,0.0,287062.8,0.0,0.0,2728.0,24480.0,100080.0,922080.0,24480.0,0,34
151,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-3000,豆粕期货期权,1809,人民币,-3.0,35.0,71.8,38.0,72.487,0.0,16.0,21382205.21,投,60.0,69448.8,0.0,0.0,0.0,16.0,16.0,16.0,0.0,69448.8,0.0,0.0,2728.0,21000.0,22800.0,949200.0,21000.0,0,35
152,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-C-3050,豆粕期货期权,1809,人民币,1.0,1.0,53.0,0.0,0.0,1.0,0.0,21382205.21,投,49.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2728.0,495.0,0.0,27120.0,495.0,0,1
153,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2450,豆粕期货期权,1809,人民币,1.0,1.0,31.5,0.0,0.0,1.0,0.0,21382205.21,投,46.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2728.0,465.0,0.0,27120.0,465.0,0,1
154,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2500,豆粕期货期权,1809,人民币,133.0,133.0,43.876,0.0,0.0,1.0,0.0,21382205.21,投,60.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2728.0,79800.0,0.0,3606960.0,79800.0,0,133
155,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2550,豆粕期货期权,1809,人民币,62.0,80.0,56.313,18.0,63.5,0.0,0.0,21382205.21,投,75.5,41763.6,0.0,0.0,10.0,10.0,20.0,20.0,0.0,41763.6,0.0,0.0,2728.0,60400.0,13590.0,2169600.0,60400.0,0,80
156,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2600,豆粕期货期权,1809,人民币,107.0,114.0,80.259,7.0,84.5,2.0,0.0,21382205.21,投,94.0,19286.4,0.0,0.0,2.0,0.0,2.0,2.0,0.0,19286.4,0.0,0.0,2728.0,107160.0,6580.0,3091680.0,107160.0,0,114
157,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2650,豆粕期货期权,1809,人民币,108.0,109.0,99.211,1.0,93.5,0.0,0.0,21382205.21,投,114.5,3210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.2,0.0,0.0,2728.0,124805.0,1145.0,2956080.0,124805.0,0,109
158,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2700,豆粕期货期权,1809,人民币,106.0,106.0,134.821,0.0,0.0,7.0,0.0,21382205.21,投,138.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,2728.0,146280.0,0.0,2874720.0,146280.0,0,106
159,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2750,豆粕期货期权,1809,人民币,114.0,116.0,144.672,2.0,156.0,2.0,0.0,21382205.21,投,164.0,8190.4,0.0,0.0,2.0,0.0,2.0,2.0,0.0,8190.4,0.0,0.0,2728.0,190240.0,3280.0,3145920.0,190240.0,0,116
160,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2800,豆粕期货期权,1809,人民币,3.0,8.0,200.125,5.0,173.0,1.0,0.0,21382205.21,投,192.5,21901.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,21901.0,0.0,0.0,2728.0,15400.0,9625.0,216960.0,15400.0,0,8
161,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2850,豆粕期货期权,1809,人民币,1.0,1.0,235.5,0.0,0.0,0.0,0.0,21382205.21,投,223.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.0,2235.0,0.0,27120.0,2235.0,0,1
162,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2900,豆粕期货期权,1809,人民币,16.0,16.0,275.406,0.0,0.0,0.0,0.0,21382205.21,投,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.0,41120.0,0.0,433920.0,41120.0,0,16
163,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-2950,豆粕期货期权,1809,人民币,10.0,10.0,305.0,0.0,0.0,0.0,0.0,21382205.21,投,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.0,29200.0,0.0,271200.0,29200.0,0,10
164,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1809-P-3000,豆粕期货期权,1809,人民币,10.0,10.0,307.0,0.0,0.0,0.0,0.0,21382205.21,投,329.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.0,32950.0,0.0,271200.0,32950.0,0,10
165,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2600,豆粕期货期权,1711,人民币,30.0,40.0,234.85,10.0,152.0,20.0,0.0,21382205.21,投,200.0,45200.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,45200.0,0.0,0.0,2800.0,80000.0,20000.0,278900.0,80000.0,1,10
166,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2650,豆粕期货期权,1711,人民币,10.0,20.0,237.75,10.0,114.5,0.0,0.0,21382205.21,投,150.0,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40200.0,0.0,0.0,2800.0,30000.0,15000.0,278900.0,30000.0,1,10
167,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2700,豆粕期货期权,1711,人民币,-32.0,30.0,62.833,62.0,78.952,0.0,20.0,21382205.21,投,101.5,219170.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,219170.0,0.0,0.0,2800.0,30450.0,62930.0,1729180.0,30450.0,1,62
168,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2750,豆粕期货期权,1711,人民币,-20.0,30.0,53.45,50.0,50.6,-10.0,20.0,21382205.21,投,58.0,155000.0,0.0,0.0,10.0,40.0,50.0,50.0,0.0,155000.0,0.0,0.0,2800.0,17400.0,29000.0,1394500.0,17400.0,1,50
169,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2800,豆粕期货期权,1711,人民币,-10.0,30.0,40.0,40.0,20.625,-10.0,10.0,21382205.21,投,26.0,111200.0,0.0,0.0,10.0,30.0,40.0,40.0,0.0,111200.0,0.0,0.0,2800.0,7800.0,10400.0,1115600.0,7800.0,1,40
170,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2850,豆粕期货期权,1711,人民币,0.0,30.0,132.667,30.0,21.567,0.0,-16.0,21382205.21,投,8.5,70650.0,0.0,0.0,16.0,0.0,16.0,16.0,0.0,70650.0,0.0,0.0,2800.0,2550.0,2550.0,836700.0,2550.0,1,30
171,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2900,豆粕期货期权,1711,人民币,-19.0,30.0,101.5,49.0,48.327,0.0,0.0,21382205.21,投,2.0,99960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99960.0,0.0,0.0,2800.0,600.0,980.0,1366610.0,600.0,1,49
172,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-2950,豆粕期货期权,1711,人民币,-19.0,30.0,97.833,49.0,49.327,0.0,0.0,21382205.21,投,0.5,86975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86975.0,0.0,0.0,2800.0,150.0,245.0,1366610.0,150.0,1,49
173,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-3000,豆粕期货期权,1711,人民币,9.0,40.0,42.0,31.0,39.032,10.0,0.0,21382205.21,投,0.5,47275.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,47275.0,0.0,0.0,2800.0,200.0,155.0,864590.0,200.0,1,31
174,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-3050,豆粕期货期权,1711,人民币,-11.0,29.0,55.138,40.0,33.25,0.0,0.0,21382205.21,投,0.5,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51000.0,0.0,0.0,2800.0,145.0,200.0,1115600.0,145.0,1,40
175,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-C-3100,豆粕期货期权,1711,人民币,24.0,40.0,17.25,16.0,40.281,0.0,0.0,21382205.21,投,0.5,20240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240.0,0.0,0.0,2800.0,200.0,80.0,446240.0,200.0,1,16
176,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2400,豆粕期货期权,1711,人民币,10.0,20.0,0.5,10.0,4.0,0.0,0.0,21382205.21,投,0.5,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12650.0,0.0,0.0,2800.0,100.0,50.0,278900.0,100.0,1,10
177,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2450,豆粕期货期权,1711,人民币,1.0,11.0,2.0,10.0,17.0,0.0,0.0,21382205.21,投,0.5,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12650.0,0.0,0.0,2800.0,55.0,50.0,278900.0,55.0,1,10
178,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2550,豆粕期货期权,1711,人民币,32.0,40.0,3.25,8.0,10.5,0.0,0.0,21382205.21,投,0.5,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,2800.0,200.0,40.0,223120.0,200.0,1,8
179,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2600,豆粕期货期权,1711,人民币,7.0,47.0,46.319,40.0,22.875,0.0,0.0,21382205.21,投,0.5,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,0.0,0.0,2800.0,235.0,200.0,1115600.0,235.0,1,40
180,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2650,豆粕期货期权,1711,人民币,-3.0,30.0,76.167,33.0,49.879,0.0,0.0,21382205.21,投,0.5,58575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58575.0,0.0,0.0,2800.0,150.0,165.0,920370.0,150.0,1,33
181,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2700,豆粕期货期权,1711,人民币,20.0,40.0,30.375,20.0,75.75,0.0,0.0,21382205.21,投,1.5,40700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40700.0,0.0,0.0,2800.0,600.0,300.0,557800.0,600.0,1,20
182,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2750,豆粕期货期权,1711,人民币,30.0,60.0,10.967,30.0,46.667,10.0,0.0,21382205.21,投,8.0,70500.0,0.0,0.0,30.0,20.0,50.0,50.0,0.0,70500.0,0.0,0.0,2800.0,4800.0,2400.0,836700.0,4800.0,1,30
183,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2800,豆粕期货期权,1711,人民币,-10.0,30.0,30.333,40.0,46.238,-10.0,10.0,21382205.21,投,26.0,111200.0,0.0,0.0,1.0,21.0,22.0,22.0,0.0,111200.0,0.0,0.0,2800.0,7800.0,10400.0,1115600.0,7800.0,1,40
184,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1711-P-2850,豆粕期货期权,1711,人民币,-10.0,20.0,44.75,30.0,85.0,-20.0,10.0,21382205.21,投,58.5,93150.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,93150.0,0.0,0.0,2800.0,11700.0,17550.0,836700.0,11700.0,1,30
185,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2550,豆粕期货期权,1712,人民币,-10.0,0.0,0.0,10.0,211.5,0.0,0.0,21382205.21,投,207.5,45563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45563.0,0.0,0.0,2757.0,0.0,20750.0,275600.0,0.0,1,10
186,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2650,豆粕期货期权,1712,人民币,25.0,36.0,133.319,11.0,251.045,0.0,0.0,21382205.21,投,115.0,39944.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39944.3,0.0,0.0,2757.0,41400.0,12650.0,303160.0,41400.0,1,11
187,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2700,豆粕期货期权,1712,人民币,14.0,30.0,77.333,16.0,94.156,-10.0,0.0,21382205.21,投,76.5,51940.8,0.0,0.0,0.0,10.0,10.0,10.0,0.0,51940.8,0.0,0.0,2757.0,22950.0,12240.0,440960.0,22950.0,1,16
188,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2750,豆粕期货期权,1712,人民币,-55.0,34.0,50.235,89.0,63.989,0.0,10.0,21382205.21,投,46.0,261775.7,0.0,0.0,0.0,10.0,10.0,10.0,0.0,261775.7,0.0,0.0,2757.0,15640.0,40940.0,2452840.0,15640.0,1,89
189,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2800,豆粕期货期权,1712,人民币,22.0,60.0,31.2,38.0,36.711,-20.0,0.0,21382205.21,投,24.5,95429.4,0.0,0.0,0.0,20.0,20.0,20.0,0.0,95429.4,0.0,0.0,2757.0,14700.0,9310.0,1047280.0,14700.0,1,38
190,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2850,豆粕期货期权,1712,人民币,-6.0,34.0,33.206,40.0,22.75,0.0,0.0,21382205.21,投,11.5,85252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85252.0,0.0,0.0,2757.0,3910.0,4600.0,1102400.0,3910.0,1,40
191,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2900,豆粕期货期权,1712,人民币,-7.0,33.0,36.212,40.0,44.05,0.0,0.0,21382205.21,投,4.5,72452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72452.0,0.0,0.0,2757.0,1485.0,1800.0,1102400.0,1485.0,1,40
192,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-2950,豆粕期货期权,1712,人民币,-11.0,35.0,65.286,46.0,15.576,0.0,0.0,21382205.21,投,1.5,70439.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70439.8,0.0,0.0,2757.0,525.0,690.0,1267760.0,525.0,1,46
193,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3000,豆粕期货期权,1712,人民币,0.0,35.0,46.357,35.0,9.943,0.0,0.0,21382205.21,投,0.5,44495.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44495.5,0.0,0.0,2757.0,175.0,175.0,964600.0,175.0,1,35
194,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3050,豆粕期货期权,1712,人民币,-64.0,37.0,50.824,101.0,16.267,0.0,0.0,21382205.21,投,0.5,125810.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125810.65,0.0,0.0,2757.0,185.0,505.0,2783560.0,185.0,1,101
195,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3100,豆粕期货期权,1712,人民币,-108.0,20.0,69.5,128.0,5.52,0.0,0.0,21382205.21,投,0.5,159443.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159443.2,0.0,0.0,2757.0,100.0,640.0,3527680.0,100.0,1,128
196,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-C-3150,豆粕期货期权,1712,人民币,1.0,22.0,54.682,21.0,30.976,0.0,0.0,21382205.21,投,0.5,26158.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26158.65,0.0,0.0,2757.0,110.0,105.0,578760.0,110.0,1,21
197,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2450,豆粕期货期权,1712,人民币,7.0,27.0,2.722,20.0,15.0,0.0,0.0,21382205.21,投,0.5,24913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24913.0,0.0,0.0,2757.0,135.0,100.0,551200.0,135.0,1,20
198,2017-09-29,100109999,做市商-中信中证资本,大商所,DCE,m1712-P-2550,豆粕期货期权,1712,人民币,12.0,34.0,4.412,22.0,12.727,0.0,0.0,21382205.21,投,0.5,31928.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31928.6,0.0,0.0,2757.0,170.0,110.0,606320.0,170.0,1,22
